date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:08	437923/437923	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:07%20GMT	https://www.playsport.cc/forum/post/250915110039zf6?pageno=7	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915110039zf6ea2f.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:08	42595/42595	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:07%20GMT	https://www.playsport.cc/visit_member.php?visit=ydasam	D:/KevinC/web/sgame/www.playsport.cc/visit_memberd805.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:08	3833/3833	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2022%20Aug%202025%2007:21:14%20GMT	https://www.playsport.cc/image/avatar/c20a208ad0303ac827ec909188277a51	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/c20a208ad0303ac827ec909188277a51.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:09	80658/80658	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:08%20GMT	https://www.playsport.cc/visit_member.php?visit=FB1528958593	D:/KevinC/web/sgame/www.playsport.cc/visit_member615e.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:09	466292/466292	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:08%20GMT	https://www.playsport.cc/forum/post/250915120751yF5?allianceid=1&clickfrom=forumList_1	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915120751yF5ed0d.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:10	477788/477788	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:08%20GMT	https://www.playsport.cc/forum/post/250915120751yF5?allianceid=1&clickfrom=forumList_1&pageno=2	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915120751yF52033.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:10	475759/475759	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:08%20GMT	https://www.playsport.cc/forum/post/250915120751yF5?allianceid=1&clickfrom=forumList_1&pageno=3	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915120751yF5721d.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:10	476021/476021	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:09%20GMT	https://www.playsport.cc/forum/post/250915120751yF5?allianceid=1&clickfrom=forumList_1&pageno=4	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915120751yF596c2.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:10	271614/271614	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:09%20GMT	https://www.playsport.cc/forum/post/250915120751yF5?allianceid=1&clickfrom=forumList_1&pageno=5	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915120751yF5111e.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:11	58641/58641	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:09%20GMT	https://www.playsport.cc/visit_member.php?visit=Gt430&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member0a50.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:11	3012/3012	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2007:23:38%20GMT	https://www.playsport.cc/image/avatar/0b40338564c9c7d9f622ce85d1eb03c4	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/0b40338564c9c7d9f622ce85d1eb03c4.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:11	45011/45011	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:10%20GMT	https://www.playsport.cc/visit_member.php?visit=a0929297296&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member3739.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:11	43288/43288	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:10%20GMT	https://www.playsport.cc/forum/post/250916114104T3I?allianceid=1&clickfrom=forumList_2	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916114104T3Iba4f.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:12	45049/45049	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:10%20GMT	https://www.playsport.cc/visit_member.php?visit=bonbonyou&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member89c8.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:12	9522/9522	---MCZ	200	added ('OK')	image/png	date:Fri,%2018%20Jul%202025%2017:26:08%20GMT	https://www.playsport.cc/image/avatar/c242529e72c95bd580e123501b677d0b	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/c242529e72c95bd580e123501b677d0b.png	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:12	42687/42687	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:11%20GMT	https://www.playsport.cc/visit_member.php?visit=jarico79211&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member0dea.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:12	159327/159327	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:11%20GMT	https://www.playsport.cc/forum/post/250915221436Enx?allianceid=1&clickfrom=forumList_3	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915221436Enx80f2.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:13	69972/69972	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:11%20GMT	https://www.playsport.cc/visit_member.php?visit=GALLO&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member74a9.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:13	2649/2649	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:58:11%20GMT	https://www.playsport.cc/image/avatar/d1d7300a7109c3b4ca9814ff9c65d7a7	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/d1d7300a7109c3b4ca9814ff9c65d7a7.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:13	63404/63404	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:12%20GMT	https://www.playsport.cc/visit_member.php?visit=holost&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member1be3.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:13	2534/2534	---MCZ	200	added ('OK')	image/gif	etag:W/%226762450a-9e6%22	https://www.playsport.cc/images/forum/icon_push_over90.gif	D:/KevinC/web/sgame/www.playsport.cc/images/forum/icon_push_over90.gif	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:14	481917/481917	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:12%20GMT	https://www.playsport.cc/forum/post/2509152156023md?allianceid=1&clickfrom=forumList_4	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509152156023md92f3.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:14	99134/99134	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:13%20GMT	https://www.playsport.cc/forum/post/2509152156023md?allianceid=1&clickfrom=forumList_4&pageno=2	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509152156023md612c.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:14	60688/60688	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:13%20GMT	https://www.playsport.cc/visit_member.php?visit=denny923&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member3194.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:14	2826/2826	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2008:06:05%20GMT	https://www.playsport.cc/image/avatar/cc8b80ec47d02f5d85008d2e257c6a5a	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/cc8b80ec47d02f5d85008d2e257c6a5a.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:15	78096/78096	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:13%20GMT	https://www.playsport.cc/visit_member.php?visit=FB1534154320&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member981c.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:15	81718/81718	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:14%20GMT	https://www.playsport.cc/forum/post/250916114306zh0?allianceid=1&clickfrom=forumList_5	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916114306zh07a6a.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:15	76730/76730	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:14%20GMT	https://www.playsport.cc/visit_member.php?visit=alfawenyu&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_memberbab2.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:15	2409/2409	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2023%20Jul%202025%2017:37:12%20GMT	https://www.playsport.cc/image/avatar/e0576fbb7476bc28cdc87ec00a2d203a	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/e0576fbb7476bc28cdc87ec00a2d203a.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:16	441825/441825	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:14%20GMT	https://www.playsport.cc/forum/post/250915093032MvJ?allianceid=2&clickfrom=forumList_6	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915093032MvJ6607.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:16	49718/49718	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:15%20GMT	https://www.playsport.cc/visit_member.php?visit=david3210david3210&allianceid=2	D:/KevinC/web/sgame/www.playsport.cc/visit_member0151.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:16	4037/4037	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2004:53:12%20GMT	https://www.playsport.cc/image/avatar/aeeccaca2a5ecaffff75986938f16016	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/aeeccaca2a5ecaffff75986938f16016.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:16	44573/44573	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:15%20GMT	https://www.playsport.cc/visit_member.php?visit=FB1452875855&allianceid=2	D:/KevinC/web/sgame/www.playsport.cc/visit_memberce78.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:17	91390/91390	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:15%20GMT	https://www.playsport.cc/forum/post/2509160838171gV?allianceid=1&clickfrom=forumList_7	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509160838171gV4038.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:17	66058/66058	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:16%20GMT	https://www.playsport.cc/visit_member.php?visit=MDBOSS520&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member0d94.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:17	2771/2771	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2031%20Aug%202025%2004:10:21%20GMT	https://www.playsport.cc/image/avatar/9056b27c1aa1b60101946ebbb2eac84e	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/9056b27c1aa1b60101946ebbb2eac84e.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:18	48593/48593	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:16%20GMT	https://www.playsport.cc/forum/post/250916112353m2d?allianceid=2&clickfrom=forumList_8	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916112353m2d36aa.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:18	61277/61277	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:16%20GMT	https://www.playsport.cc/visit_member.php?visit=a0916660607&allianceid=2	D:/KevinC/web/sgame/www.playsport.cc/visit_memberfd0d.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:18	2953/2953	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2010:25:03%20GMT	https://www.playsport.cc/image/avatar/13898e450f805c0e510aaed692376b0f	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/13898e450f805c0e510aaed692376b0f.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:18	43954/43954	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:17%20GMT	https://www.playsport.cc/visit_member.php?visit=bravesdandy&allianceid=2	D:/KevinC/web/sgame/www.playsport.cc/visit_member244f.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:19	306553/306553	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:17%20GMT	https://www.playsport.cc/forum/post/2509152347040Lb?allianceid=1&clickfrom=forumList_9	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509152347040Lb38c8.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:19	59935/59935	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:17%20GMT	https://www.playsport.cc/visit_member.php?visit=LI362801&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member2384.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:19	2571/2571	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2000:20:59%20GMT	https://www.playsport.cc/image/avatar/9f62651c61ae46d715a665632b1b2392	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/9f62651c61ae46d715a665632b1b2392.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:19	42647/42647	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:18%20GMT	https://www.playsport.cc/visit_member.php?visit=GO925760&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member592d.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:20	47727/47727	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:18%20GMT	https://www.playsport.cc/forum/post/250916113345K86?allianceid=1&clickfrom=forumList_10	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916113345K860043.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:20	44965/44965	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:18%20GMT	https://www.playsport.cc/visit_member.php?visit=GO831690&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_memberee15.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:20	4779/4779	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jul%202025%2019:21:59%20GMT	https://www.playsport.cc/image/avatar/19da4783a459251de3a37758af7fa0c6	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/19da4783a459251de3a37758af7fa0c6.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:20	48086/48086	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:19%20GMT	https://www.playsport.cc/visit_member.php?visit=FB1441848833&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member43b2.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:21	43469/43469	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:19%20GMT	https://www.playsport.cc/forum/post/250916113920vhL?allianceid=1&clickfrom=forumList_11	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916113920vhL4caf.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:21	44983/44983	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:20%20GMT	https://www.playsport.cc/visit_member.php?visit=alt54210&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_memberedad.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:21	8415/8415	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2025%20Aug%202025%2000:44:11%20GMT	https://www.playsport.cc/image/avatar/9f3aa3f21cda46f23dda830d9613b345	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/9f3aa3f21cda46f23dda830d9613b345.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	54269/54269	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:20%20GMT	https://www.playsport.cc/forum/post/250915171035lQg?allianceid=99&clickfrom=forumList_12	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915171035lQg0eb1.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	43406/43406	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:20%20GMT	https://www.playsport.cc/visit_member.php?visit=annie1081118	D:/KevinC/web/sgame/www.playsport.cc/visit_member88d5.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	11686/11686	---MCZ	200	added ('OK')	image/png	date:Wed,%2023%20Jul%202025%2023:39:11%20GMT	https://www.playsport.cc/image/avatar/1b80bf35fe85918a23f1213ad37497ef	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/1b80bf35fe85918a23f1213ad37497ef.png	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	43150/43150	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:21%20GMT	https://www.playsport.cc/forum/post/2509161009588ym?allianceid=1&clickfrom=forumList_13	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509161009588yme5ea.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	44982/44982	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:21%20GMT	https://www.playsport.cc/visit_member.php?visit=AP996998&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member8b6c.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:22	2907/2907	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2007%20Sep%202025%2003:09:50%20GMT	https://www.playsport.cc/image/avatar/a87b01e3394339d9f0ad47fbc3ecac3f	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/a87b01e3394339d9f0ad47fbc3ecac3f.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:23	63937/63937	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:21%20GMT	https://www.playsport.cc/visit_member.php?visit=asio16389&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_memberbe77.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:23	91690/91690	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:22%20GMT	https://www.playsport.cc/forum/post/2509160804228qP?allianceid=17&clickfrom=forumList_14	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509160804228qP45c2.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:23	42575/42575	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:22%20GMT	https://www.playsport.cc/visit_member.php?visit=AADC1997	D:/KevinC/web/sgame/www.playsport.cc/visit_memberdfcd.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:24	1462/1462	---MCZ	200	added ('OK')	image/png	date:Mon,%2015%20Sep%202025%2022:03:14%20GMT	https://www.playsport.cc/image/avatar/b0e4aefd925f005c12e716048427295a	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/b0e4aefd925f005c12e716048427295a.png	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:24	63929/63929	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:23%20GMT	https://www.playsport.cc/visit_member.php?visit=asio16389	D:/KevinC/web/sgame/www.playsport.cc/visit_member886e.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:24	56251/56251	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:23%20GMT	https://www.playsport.cc/forum/post/250916111922TFY?allianceid=1&clickfrom=forumList_15	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916111922TFY1732.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:25	44883/44883	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:23%20GMT	https://www.playsport.cc/visit_member.php?visit=cocypip&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member02d3.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:25	3572/3572	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2001:45:08%20GMT	https://www.playsport.cc/image/avatar/f395998e5c05dcf8311070cb17b5605a	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/f395998e5c05dcf8311070cb17b5605a.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:25	86246/86246	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:24%20GMT	https://www.playsport.cc/forum/post/250915221010maj?allianceid=1&clickfrom=forumList_16	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915221010maj7be8.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:25	77694/77694	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:24%20GMT	https://www.playsport.cc/visit_member.php?visit=mp4cjo62&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member4bd7.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:25	10405/10405	---MCZ	200	added ('OK')	image/png	date:Fri,%2001%20Aug%202025%2022:12:53%20GMT	https://www.playsport.cc/image/avatar/5dd1ba2ea6c445a92e6d29cec997f283	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/5dd1ba2ea6c445a92e6d29cec997f283.png	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:26	45035/45035	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:24%20GMT	https://www.playsport.cc/visit_member.php?visit=FB1418345089&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member7dea.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:26	52935/52935	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:25%20GMT	https://www.playsport.cc/forum/post/250916100246auF?allianceid=119&clickfrom=forumList_17	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916100246auFdc6d.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:26	48493/48493	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:25%20GMT	https://www.playsport.cc/visit_member.php?visit=GO386025	D:/KevinC/web/sgame/www.playsport.cc/visit_member025f.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:26	3433/3433	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2004%20Aug%202025%2005:32:27%20GMT	https://www.playsport.cc/image/avatar/473856a11684a6aa9f1f932cf162a9ab	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/473856a11684a6aa9f1f932cf162a9ab.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:27	117464/117464	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:26%20GMT	https://www.playsport.cc/forum/post/250915174811xP1?allianceid=95&clickfrom=forumList_18	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250915174811xP1452c.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:27	67440/67440	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:26%20GMT	https://www.playsport.cc/visit_member.php?visit=19650728	D:/KevinC/web/sgame/www.playsport.cc/visit_memberf09a.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:27	2946/2946	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2029%20Jul%202025%2013:25:38%20GMT	https://www.playsport.cc/image/avatar/5be98bccf975c60946d34d4975dae134	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/5be98bccf975c60946d34d4975dae134.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:28	88620/88620	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:26%20GMT	https://www.playsport.cc/visit_member.php?visit=daisenka	D:/KevinC/web/sgame/www.playsport.cc/visit_memberc8fa.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:28	39120/39120	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:27%20GMT	https://www.playsport.cc/forum/post/2509161134380yl?allianceid=1&clickfrom=forumList_19	D:/KevinC/web/sgame/www.playsport.cc/forum/post/2509161134380ylee33.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:28	45056/45056	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:27%20GMT	https://www.playsport.cc/visit_member.php?visit=A0912236575&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member35b3.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:28	1140/1140	---MCZ	200	added ('OK')	image/png	date:Mon,%2015%20Sep%202025%2023:19:51%20GMT	https://www.playsport.cc/image/avatar/8f032b89411a6aa55a6916ae0bb0b068	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/8f032b89411a6aa55a6916ae0bb0b068.png	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:29	86960/86960	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:27%20GMT	https://www.playsport.cc/forum/post/250916075247Wg7?allianceid=1&clickfrom=forumList_20	D:/KevinC/web/sgame/www.playsport.cc/forum/post/250916075247Wg7338f.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:29	62643/62643	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:27%20GMT	https://www.playsport.cc/visit_member.php?visit=a106285&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member4af1.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:29	3540/3540	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2031%20Jul%202025%2019:12:04%20GMT	https://www.playsport.cc/image/avatar/1a6b712b7bba656f18b3ee3a0413323c	D:/KevinC/web/sgame/www.playsport.cc/image/avatar/1a6b712b7bba656f18b3ee3a0413323c.jpg	(from https://www.playsport.cc/forum?redirect_from=indexPage)
11:44:29	42551/42551	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Sep%202025%2003:44:28%20GMT	https://www.playsport.cc/visit_member.php?visit=gto6261&allianceid=1	D:/KevinC/web/sgame/www.playsport.cc/visit_member3863.html	(from https://www.playsport.cc/forum?redirect_from=indexPage)
